[1/4] Environment check
=== System ===
Python: 3.12.3 | packaged by Anaconda, Inc. | (main, May  6 2024, 19:46:43) [GCC 11.2.0]
Platform: Linux-5.15.0-78-generic-x86_64-with-glibc2.35
HF_HOME: /root/autodl-tmp/cache
TRANSFORMERS_CACHE: /root/autodl-tmp/cache/transformers
HF_DATASETS_CACHE: /root/autodl-tmp/cache/datasets

=== Packages ===
torch: 2.8.0+cu128
transformers: 5.5.0
datasets: 4.8.4
trl: 1.0.0
peft: 0.18.1
accelerate: 1.13.0
bitsandbytes: 0.49.2

=== CUDA ===
torch.cuda.is_available(): True
torch.version.cuda: 12.8
bf16_supported: True
device_count: 1
GPU 0: NVIDIA GeForce RTX 5090 | 31.4 GB | cc 12.0
[2/4] SFT warm start
{'loss': '1.753', 'grad_norm': '0.2679', 'learning_rate': '1.991e-05', 'entropy': '2.423', 'num_tokens': '1.406e+05', 'mean_token_accuracy': '0.5989', 'epoch': '0.005234'}
{'loss': '1.536', 'grad_norm': '0.1691', 'learning_rate': '6.091e-06', 'entropy': '1.914', 'num_tokens': '1.955e+07', 'mean_token_accuracy': '0.6382', 'epoch': '0.6962'}
{'loss': '1.588', 'grad_norm': '0.2056', 'learning_rate': '5.986e-06', 'entropy': '1.958', 'num_tokens': '1.969e+07', 'mean_token_accuracy': '0.6225', 'epoch': '0.7014'}
{'loss': '1.554', 'grad_norm': '0.1797', 'learning_rate': '5.882e-06', 'entropy': '1.927', 'num_tokens': '1.984e+07', 'mean_token_accuracy': '0.629', 'epoch': '0.7066'}
{'loss': '1.609', 'grad_norm': '0.1899', 'learning_rate': '5.777e-06', 'entropy': '1.953', 'num_tokens': '1.998e+07', 'mean_token_accuracy': '0.6179', 'epoch': '0.7119'}
{'loss': '1.556', 'grad_norm': '0.1977', 'learning_rate': '5.672e-06', 'entropy': '1.948', 'num_tokens': '2.012e+07', 'mean_token_accuracy': '0.6299', 'epoch': '0.7171'}
{'loss': '1.582', 'grad_norm': '0.1746', 'learning_rate': '5.568e-06', 'entropy': '1.919', 'num_tokens': '2.027e+07', 'mean_token_accuracy': '0.6247', 'epoch': '0.7223'}
{'loss': '1.518', 'grad_norm': '0.1775', 'learning_rate': '5.463e-06', 'entropy': '1.954', 'num_tokens': '2.041e+07', 'mean_token_accuracy': '0.6309', 'epoch': '0.7276'}
{'loss': '1.579', 'grad_norm': '0.2461', 'learning_rate': '5.358e-06', 'entropy': '1.938', 'num_tokens': '2.056e+07', 'mean_token_accuracy': '0.6215', 'epoch': '0.7328'}
{'loss': '1.587', 'grad_norm': '0.2074', 'learning_rate': '5.254e-06', 'entropy': '1.943', 'num_tokens': '2.069e+07', 'mean_token_accuracy': '0.6301', 'epoch': '0.738'}
{'loss': '1.529', 'grad_norm': '0.2147', 'learning_rate': '5.149e-06', 'entropy': '1.904', 'num_tokens': '2.083e+07', 'mean_token_accuracy': '0.6364', 'epoch': '0.7433'}
{'loss': '1.54', 'grad_norm': '0.1794', 'learning_rate': '5.044e-06', 'entropy': '1.951', 'num_tokens': '2.097e+07', 'mean_token_accuracy': '0.6258', 'epoch': '0.7485'}
{'loss': '1.577', 'grad_norm': '0.1604', 'learning_rate': '4.94e-06', 'entropy': '1.954', 'num_tokens': '2.111e+07', 'mean_token_accuracy': '0.6309', 'epoch': '0.7537'}
{'loss': '1.532', 'grad_norm': '0.1949', 'learning_rate': '4.835e-06', 'entropy': '1.953', 'num_tokens': '2.125e+07', 'mean_token_accuracy': '0.6293', 'epoch': '0.759'}
{'loss': '1.595', 'grad_norm': '0.2119', 'learning_rate': '4.731e-06', 'entropy': '1.923', 'num_tokens': '2.14e+07', 'mean_token_accuracy': '0.6235', 'epoch': '0.7642'}
{'loss': '1.557', 'grad_norm': '0.2172', 'learning_rate': '4.626e-06', 'entropy': '1.94', 'num_tokens': '2.155e+07', 'mean_token_accuracy': '0.6305', 'epoch': '0.7694'}
{'loss': '1.601', 'grad_norm': '0.1925', 'learning_rate': '4.521e-06', 'entropy': '1.951', 'num_tokens': '2.169e+07', 'mean_token_accuracy': '0.6243', 'epoch': '0.7747'}
{'loss': '1.553', 'grad_norm': '0.2099', 'learning_rate': '4.417e-06', 'entropy': '1.909', 'num_tokens': '2.183e+07', 'mean_token_accuracy': '0.6313', 'epoch': '0.7799'}
{'loss': '1.609', 'grad_norm': '0.1862', 'learning_rate': '4.312e-06', 'entropy': '1.954', 'num_tokens': '2.198e+07', 'mean_token_accuracy': '0.6236', 'epoch': '0.7851'}
{'loss': '1.549', 'grad_norm': '0.2029', 'learning_rate': '4.207e-06', 'entropy': '1.915', 'num_tokens': '2.213e+07', 'mean_token_accuracy': '0.6342', 'epoch': '0.7904'}
{'loss': '1.572', 'grad_norm': '0.1893', 'learning_rate': '4.103e-06', 'entropy': '1.969', 'num_tokens': '2.227e+07', 'mean_token_accuracy': '0.6217', 'epoch': '0.7956'}
{'loss': '1.594', 'grad_norm': '0.2043', 'learning_rate': '3.998e-06', 'entropy': '1.968', 'num_tokens': '2.242e+07', 'mean_token_accuracy': '0.6195', 'epoch': '0.8008'}
{'loss': '1.591', 'grad_norm': '0.1709', 'learning_rate': '3.893e-06', 'entropy': '1.984', 'num_tokens': '2.257e+07', 'mean_token_accuracy': '0.6224', 'epoch': '0.8061'}
{'loss': '1.556', 'grad_norm': '0.1682', 'learning_rate': '3.789e-06', 'entropy': '1.921', 'num_tokens': '2.271e+07', 'mean_token_accuracy': '0.6302', 'epoch': '0.8113'}
{'loss': '1.542', 'grad_norm': '0.1914', 'learning_rate': '3.684e-06', 'entropy': '1.942', 'num_tokens': '2.286e+07', 'mean_token_accuracy': '0.6328', 'epoch': '0.8165'}
{'loss': '1.56', 'grad_norm': '0.1826', 'learning_rate': '3.579e-06', 'entropy': '1.955', 'num_tokens': '2.3e+07', 'mean_token_accuracy': '0.624', 'epoch': '0.8218'}
{'loss': '1.609', 'grad_norm': '0.2025', 'learning_rate': '3.475e-06', 'entropy': '1.962', 'num_tokens': '2.315e+07', 'mean_token_accuracy': '0.6206', 'epoch': '0.827'}
{'loss': '1.6', 'grad_norm': '0.183', 'learning_rate': '3.37e-06', 'entropy': '1.954', 'num_tokens': '2.329e+07', 'mean_token_accuracy': '0.6227', 'epoch': '0.8322'}
{'loss': '1.521', 'grad_norm': '0.1718', 'learning_rate': '3.265e-06', 'entropy': '1.915', 'num_tokens': '2.344e+07', 'mean_token_accuracy': '0.6356', 'epoch': '0.8375'}
{'loss': '1.589', 'grad_norm': '0.2036', 'learning_rate': '3.161e-06', 'entropy': '1.962', 'num_tokens': '2.358e+07', 'mean_token_accuracy': '0.6266', 'epoch': '0.8427'}
{'loss': '1.538', 'grad_norm': '0.1891', 'learning_rate': '3.056e-06', 'entropy': '1.891', 'num_tokens': '2.373e+07', 'mean_token_accuracy': '0.6314', 'epoch': '0.8479'}
{'loss': '1.585', 'grad_norm': '0.1609', 'learning_rate': '2.951e-06', 'entropy': '1.916', 'num_tokens': '2.388e+07', 'mean_token_accuracy': '0.6234', 'epoch': '0.8532'}
{'loss': '1.61', 'grad_norm': '0.178', 'learning_rate': '2.847e-06', 'entropy': '1.969', 'num_tokens': '2.403e+07', 'mean_token_accuracy': '0.6211', 'epoch': '0.8584'}
{'loss': '1.627', 'grad_norm': '0.2123', 'learning_rate': '2.742e-06', 'entropy': '2.01', 'num_tokens': '2.418e+07', 'mean_token_accuracy': '0.6154', 'epoch': '0.8636'}
{'loss': '1.506', 'grad_norm': '0.2208', 'learning_rate': '2.637e-06', 'entropy': '1.928', 'num_tokens': '2.432e+07', 'mean_token_accuracy': '0.6377', 'epoch': '0.8689'}
{'loss': '1.567', 'grad_norm': '0.2186', 'learning_rate': '2.533e-06', 'entropy': '1.933', 'num_tokens': '2.448e+07', 'mean_token_accuracy': '0.6288', 'epoch': '0.8741'}
{'loss': '1.609', 'grad_norm': '0.2128', 'learning_rate': '2.428e-06', 'entropy': '1.94', 'num_tokens': '2.463e+07', 'mean_token_accuracy': '0.627', 'epoch': '0.8794'}
{'loss': '1.597', 'grad_norm': '0.1771', 'learning_rate': '2.323e-06', 'entropy': '1.976', 'num_tokens': '2.476e+07', 'mean_token_accuracy': '0.618', 'epoch': '0.8846'}
{'loss': '1.516', 'grad_norm': '0.1804', 'learning_rate': '2.219e-06', 'entropy': '1.919', 'num_tokens': '2.491e+07', 'mean_token_accuracy': '0.6401', 'epoch': '0.8898'}
{'loss': '1.596', 'grad_norm': '0.1725', 'learning_rate': '2.114e-06', 'entropy': '1.98', 'num_tokens': '2.507e+07', 'mean_token_accuracy': '0.6242', 'epoch': '0.8951'}
{'loss': '1.541', 'grad_norm': '0.1858', 'learning_rate': '2.009e-06', 'entropy': '1.916', 'num_tokens': '2.521e+07', 'mean_token_accuracy': '0.6369', 'epoch': '0.9003'}
{'loss': '1.539', 'grad_norm': '0.2085', 'learning_rate': '1.905e-06', 'entropy': '1.91', 'num_tokens': '2.536e+07', 'mean_token_accuracy': '0.628', 'epoch': '0.9055'}
{'loss': '1.573', 'grad_norm': '0.152', 'learning_rate': '1.8e-06', 'entropy': '1.914', 'num_tokens': '2.551e+07', 'mean_token_accuracy': '0.6245', 'epoch': '0.9108'}
{'loss': '1.585', 'grad_norm': '0.2377', 'learning_rate': '1.695e-06', 'entropy': '1.977', 'num_tokens': '2.564e+07', 'mean_token_accuracy': '0.6232', 'epoch': '0.916'}
{'loss': '1.546', 'grad_norm': '0.1807', 'learning_rate': '1.591e-06', 'entropy': '1.93', 'num_tokens': '2.579e+07', 'mean_token_accuracy': '0.625', 'epoch': '0.9212'}
{'loss': '1.623', 'grad_norm': '0.1948', 'learning_rate': '1.486e-06', 'entropy': '1.974', 'num_tokens': '2.593e+07', 'mean_token_accuracy': '0.6185', 'epoch': '0.9265'}
{'loss': '1.554', 'grad_norm': '0.2132', 'learning_rate': '1.381e-06', 'entropy': '1.947', 'num_tokens': '2.607e+07', 'mean_token_accuracy': '0.63', 'epoch': '0.9317'}
{'loss': '1.532', 'grad_norm': '0.2043', 'learning_rate': '1.277e-06', 'entropy': '1.924', 'num_tokens': '2.622e+07', 'mean_token_accuracy': '0.6318', 'epoch': '0.9369'}
{'loss': '1.54', 'grad_norm': '0.1922', 'learning_rate': '1.172e-06', 'entropy': '1.921', 'num_tokens': '2.637e+07', 'mean_token_accuracy': '0.6262', 'epoch': '0.9422'}
{'loss': '1.645', 'grad_norm': '0.2328', 'learning_rate': '1.068e-06', 'entropy': '1.993', 'num_tokens': '2.651e+07', 'mean_token_accuracy': '0.6141', 'epoch': '0.9474'}
{'loss': '1.64', 'grad_norm': '0.2022', 'learning_rate': '9.628e-07', 'entropy': '1.986', 'num_tokens': '2.666e+07', 'mean_token_accuracy': '0.6157', 'epoch': '0.9526'}
{'loss': '1.603', 'grad_norm': '0.1644', 'learning_rate': '8.582e-07', 'entropy': '1.942', 'num_tokens': '2.679e+07', 'mean_token_accuracy': '0.6205', 'epoch': '0.9579'}
{'loss': '1.563', 'grad_norm': '0.1923', 'learning_rate': '7.535e-07', 'entropy': '1.995', 'num_tokens': '2.693e+07', 'mean_token_accuracy': '0.6253', 'epoch': '0.9631'}
{'loss': '1.524', 'grad_norm': '0.1937', 'learning_rate': '6.489e-07', 'entropy': '1.928', 'num_tokens': '2.708e+07', 'mean_token_accuracy': '0.6298', 'epoch': '0.9683'}
{'loss': '1.533', 'grad_norm': '0.1662', 'learning_rate': '5.442e-07', 'entropy': '1.907', 'num_tokens': '2.724e+07', 'mean_token_accuracy': '0.6377', 'epoch': '0.9736'}
{'loss': '1.536', 'grad_norm': '0.1981', 'learning_rate': '4.396e-07', 'entropy': '1.917', 'num_tokens': '2.74e+07', 'mean_token_accuracy': '0.6359', 'epoch': '0.9788'}
{'loss': '1.537', 'grad_norm': '0.1905', 'learning_rate': '3.349e-07', 'entropy': '1.941', 'num_tokens': '2.755e+07', 'mean_token_accuracy': '0.6306', 'epoch': '0.984'}
{'loss': '1.591', 'grad_norm': '0.2127', 'learning_rate': '2.302e-07', 'entropy': '1.951', 'num_tokens': '2.77e+07', 'mean_token_accuracy': '0.6234', 'epoch': '0.9893'}
{'loss': '1.547', 'grad_norm': '0.2077', 'learning_rate': '1.256e-07', 'entropy': '1.939', 'num_tokens': '2.784e+07', 'mean_token_accuracy': '0.629', 'epoch': '0.9945'}
{'loss': '1.575', 'grad_norm': '0.1668', 'learning_rate': '2.093e-08', 'entropy': '1.953', 'num_tokens': '2.798e+07', 'mean_token_accuracy': '0.6279', 'epoch': '0.9997'}
{'train_runtime': '2116', 'train_samples_per_second': '28.89', 'train_steps_per_second': '0.903', 'train_loss': '1.585', 'entropy': '1.884', 'num_tokens': '2.799e+07', 'mean_token_accuracy': '0.6518', 'epoch': '1'}
[3/4] DPO baseline
{'loss': '0.7017', 'grad_norm': '1.956', 'learning_rate': '4.976e-07', 'entropy': '1.639', 'num_tokens': '2.666e+05', 'logits/chosen': '-0.7738', 'logits/rejected': '-0.7496', 'mean_token_accuracy': '0.6237', 'rewards/chosen': '0.008525', 'rewards/rejected': '0.001589', 'rewards/accuracies': '0.4344', 'rewards/margins': '0.006936', 'logps/chosen': '-450.2', 'logps/rejected': '-375.8', 'epoch': '0.005234'}
{'loss': '0.706', 'grad_norm': '1.752', 'learning_rate': '4.95e-07', 'entropy': '1.643', 'num_tokens': '5.636e+05', 'logits/chosen': '-0.7304', 'logits/rejected': '-0.7002', 'mean_token_accuracy': '0.6222', 'rewards/chosen': '-0.003039', 'rewards/rejected': '-0.005515', 'rewards/accuracies': '0.5', 'rewards/margins': '0.002475', 'logps/chosen': '-468.7', 'logps/rejected': '-400.8', 'epoch': '0.01047'}
{'loss': '0.7099', 'grad_norm': '1.915', 'learning_rate': '4.924e-07', 'entropy': '1.624', 'num_tokens': '8.512e+05', 'logits/chosen': '-0.7076', 'logits/rejected': '-0.667', 'mean_token_accuracy': '0.6281', 'rewards/chosen': '0.00582', 'rewards/rejected': '0.005142', 'rewards/accuracies': '0.5437', 'rewards/margins': '0.0006787', 'logps/chosen': '-465.8', 'logps/rejected': '-408.9', 'epoch': '0.0157'}
{'loss': '0.716', 'grad_norm': '1.775', 'learning_rate': '4.898e-07', 'entropy': '1.638', 'num_tokens': '1.117e+06', 'logits/chosen': '-0.7116', 'logits/rejected': '-0.7244', 'mean_token_accuracy': '0.6195', 'rewards/chosen': '-0.01871', 'rewards/rejected': '0.002291', 'rewards/accuracies': '0.4719', 'rewards/margins': '-0.021', 'logps/chosen': '-416.6', 'logps/rejected': '-345.8', 'epoch': '0.02094'}
{'loss': '0.7197', 'grad_norm': '1.641', 'learning_rate': '4.872e-07', 'entropy': '1.625', 'num_tokens': '1.393e+06', 'logits/chosen': '-0.7788', 'logits/rejected': '-0.7577', 'mean_token_accuracy': '0.625', 'rewards/chosen': '-0.02603', 'rewards/rejected': '0.0003845', 'rewards/accuracies': '0.4406', 'rewards/margins': '-0.02641', 'logps/chosen': '-421.8', 'logps/rejected': '-367.8', 'epoch': '0.02617'}
{'loss': '0.7113', 'grad_norm': '1.808', 'learning_rate': '4.846e-07', 'entropy': '1.687', 'num_tokens': '1.665e+06', 'logits/chosen': '-0.7053', 'logits/rejected': '-0.7176', 'mean_token_accuracy': '0.616', 'rewards/chosen': '-0.00453', 'rewards/rejected': '-0.001788', 'rewards/accuracies': '0.5156', 'rewards/margins': '-0.002742', 'logps/chosen': '-449.9', 'logps/rejected': '-390.6', 'epoch': '0.03141'}
{'loss': '0.7139', 'grad_norm': '1.627', 'learning_rate': '4.819e-07', 'entropy': '1.653', 'num_tokens': '1.944e+06', 'logits/chosen': '-0.7084', 'logits/rejected': '-0.7194', 'mean_token_accuracy': '0.6349', 'rewards/chosen': '-0.002861', 'rewards/rejected': '0.007906', 'rewards/accuracies': '0.4906', 'rewards/margins': '-0.01077', 'logps/chosen': '-431', 'logps/rejected': '-396.7', 'epoch': '0.03664'}
{'loss': '0.7087', 'grad_norm': '1.709', 'learning_rate': '4.793e-07', 'entropy': '1.643', 'num_tokens': '2.222e+06', 'logits/chosen': '-0.6932', 'logits/rejected': '-0.6347', 'mean_token_accuracy': '0.6257', 'rewards/chosen': '-0.007462', 'rewards/rejected': '-0.004743', 'rewards/accuracies': '0.4781', 'rewards/margins': '-0.002719', 'logps/chosen': '-409.3', 'logps/rejected': '-358.7', 'epoch': '0.04187'}
{'loss': '0.6975', 'grad_norm': '1.794', 'learning_rate': '4.767e-07', 'entropy': '1.667', 'num_tokens': '2.498e+06', 'logits/chosen': '-0.6844', 'logits/rejected': '-0.7177', 'mean_token_accuracy': '0.624', 'rewards/chosen': '0.001005', 'rewards/rejected': '-0.01542', 'rewards/accuracies': '0.5312', 'rewards/margins': '0.01642', 'logps/chosen': '-432.4', 'logps/rejected': '-350.5', 'epoch': '0.04711'}
{'loss': '0.6879', 'grad_norm': '1.659', 'learning_rate': '4.741e-07', 'entropy': '1.648', 'num_tokens': '2.77e+06', 'logits/chosen': '-0.7709', 'logits/rejected': '-0.7333', 'mean_token_accuracy': '0.6296', 'rewards/chosen': '0.00694', 'rewards/rejected': '-0.02898', 'rewards/accuracies': '0.5281', 'rewards/margins': '0.03592', 'logps/chosen': '-427.4', 'logps/rejected': '-372', 'epoch': '0.05234'}
{'loss': '0.7021', 'grad_norm': '1.699', 'learning_rate': '4.715e-07', 'entropy': '1.662', 'num_tokens': '3.041e+06', 'logits/chosen': '-0.7028', 'logits/rejected': '-0.6663', 'mean_token_accuracy': '0.6238', 'rewards/chosen': '0.0006284', 'rewards/rejected': '-0.009271', 'rewards/accuracies': '0.4594', 'rewards/margins': '0.009899', 'logps/chosen': '-431.2', 'logps/rejected': '-388.5', 'epoch': '0.05758'}
{'loss': '0.7008', 'grad_norm': '1.675', 'learning_rate': '4.689e-07', 'entropy': '1.678', 'num_tokens': '3.313e+06', 'logits/chosen': '-0.7127', 'logits/rejected': '-0.709', 'mean_token_accuracy': '0.6194', 'rewards/chosen': '0.005206', 'rewards/rejected': '-0.006473', 'rewards/accuracies': '0.4875', 'rewards/margins': '0.01168', 'logps/chosen': '-435.9', 'logps/rejected': '-385.9', 'epoch': '0.06281'}
{'loss': '0.7044', 'grad_norm': '1.893', 'learning_rate': '4.662e-07', 'entropy': '1.647', 'num_tokens': '3.602e+06', 'logits/chosen': '-0.6929', 'logits/rejected': '-0.6809', 'mean_token_accuracy': '0.6149', 'rewards/chosen': '-0.0117', 'rewards/rejected': '-0.01564', 'rewards/accuracies': '0.5094', 'rewards/margins': '0.003945', 'logps/chosen': '-450.1', 'logps/rejected': '-377', 'epoch': '0.06805'}
{'loss': '0.694', 'grad_norm': '1.768', 'learning_rate': '4.636e-07', 'entropy': '1.642', 'num_tokens': '3.868e+06', 'logits/chosen': '-0.7747', 'logits/rejected': '-0.7739', 'mean_token_accuracy': '0.6203', 'rewards/chosen': '-0.003238', 'rewards/rejected': '-0.02578', 'rewards/accuracies': '0.5094', 'rewards/margins': '0.02254', 'logps/chosen': '-446.8', 'logps/rejected': '-356.9', 'epoch': '0.07328'}
{'loss': '0.7058', 'grad_norm': '1.377', 'learning_rate': '4.61e-07', 'entropy': '1.62', 'num_tokens': '4.164e+06', 'logits/chosen': '-0.7301', 'logits/rejected': '-0.7239', 'mean_token_accuracy': '0.6279', 'rewards/chosen': '-0.01455', 'rewards/rejected': '-0.01752', 'rewards/accuracies': '0.4875', 'rewards/margins': '0.002964', 'logps/chosen': '-433.4', 'logps/rejected': '-377.5', 'epoch': '0.07851'}
{'loss': '0.6845', 'grad_norm': '1.938', 'learning_rate': '4.584e-07', 'entropy': 'nan', 'num_tokens': '4.46e+06', 'logits/chosen': '-0.8008', 'logits/rejected': '-0.7569', 'mean_token_accuracy': '0.6249', 'rewards/chosen': '-0.001541', 'rewards/rejected': '-0.04996', 'rewards/accuracies': '0.5469', 'rewards/margins': '0.04842', 'logps/chosen': '-439.1', 'logps/rejected': '-409', 'epoch': '0.08375'}
{'loss': '0.7089', 'grad_norm': '1.363', 'learning_rate': '4.558e-07', 'entropy': '1.664', 'num_tokens': '4.745e+06', 'logits/chosen': '-0.7346', 'logits/rejected': '-0.7505', 'mean_token_accuracy': '0.6221', 'rewards/chosen': '0.009591', 'rewards/rejected': '0.005489', 'rewards/accuracies': '0.4688', 'rewards/margins': '0.004102', 'logps/chosen': '-453.9', 'logps/rejected': '-380.5', 'epoch': '0.08898'}
{'loss': '0.6866', 'grad_norm': '1.513', 'learning_rate': '4.532e-07', 'entropy': '1.609', 'num_tokens': '5.039e+06', 'logits/chosen': '-0.6811', 'logits/rejected': '-0.7223', 'mean_token_accuracy': '0.6237', 'rewards/chosen': '0.007071', 'rewards/rejected': '-0.03544', 'rewards/accuracies': '0.5437', 'rewards/margins': '0.04251', 'logps/chosen': '-438.3', 'logps/rejected': '-362.9', 'epoch': '0.09422'}
{'loss': '0.7045', 'grad_norm': '1.977', 'learning_rate': '4.505e-07', 'entropy': '1.648', 'num_tokens': '5.333e+06', 'logits/chosen': '-0.7727', 'logits/rejected': '-0.7266', 'mean_token_accuracy': '0.6268', 'rewards/chosen': '-0.01058', 'rewards/rejected': '-0.02397', 'rewards/accuracies': '0.5312', 'rewards/margins': '0.0134', 'logps/chosen': '-476.6', 'logps/rejected': '-433.9', 'epoch': '0.09945'}
{'loss': '0.6868', 'grad_norm': '1.969', 'learning_rate': '4.479e-07', 'entropy': 'nan', 'num_tokens': '5.611e+06', 'logits/chosen': '-0.8028', 'logits/rejected': '-0.8037', 'mean_token_accuracy': '0.6229', 'rewards/chosen': '0.01123', 'rewards/rejected': '-0.02655', 'rewards/accuracies': '0.5281', 'rewards/margins': '0.03778', 'logps/chosen': '-434.1', 'logps/rejected': '-343.2', 'epoch': '0.1047'}
{'loss': '0.6878', 'grad_norm': '1.76', 'learning_rate': '4.453e-07', 'entropy': '1.668', 'num_tokens': '5.893e+06', 'logits/chosen': '-0.7279', 'logits/rejected': '-0.6868', 'mean_token_accuracy': '0.6158', 'rewards/chosen': '-0.0003485', 'rewards/rejected': '-0.04121', 'rewards/accuracies': '0.5281', 'rewards/margins': '0.04087', 'logps/chosen': '-447.2', 'logps/rejected': '-370.3', 'epoch': '0.1099'}
{'loss': '0.6948', 'grad_norm': '2.036', 'learning_rate': '4.427e-07', 'entropy': '1.681', 'num_tokens': '6.172e+06', 'logits/chosen': '-0.8166', 'logits/rejected': '-0.7672', 'mean_token_accuracy': '0.614', 'rewards/chosen': '-0.009188', 'rewards/rejected': '-0.03417', 'rewards/accuracies': '0.5437', 'rewards/margins': '0.02498', 'logps/chosen': '-421.3', 'logps/rejected': '-383.2', 'epoch': '0.1152'}
{'loss': '0.6889', 'grad_norm': '2.064', 'learning_rate': '4.401e-07', 'entropy': '1.626', 'num_tokens': '6.453e+06', 'logits/chosen': '-0.7364', 'logits/rejected': '-0.7315', 'mean_token_accuracy': '0.6215', 'rewards/chosen': '-0.007755', 'rewards/rejected': '-0.04512', 'rewards/accuracies': '0.5531', 'rewards/margins': '0.03737', 'logps/chosen': '-453.6', 'logps/rejected': '-372.1', 'epoch': '0.1204'}
{'loss': '0.6959', 'grad_norm': '1.535', 'learning_rate': '4.375e-07', 'entropy': '1.598', 'num_tokens': '6.748e+06', 'logits/chosen': '-0.6986', 'logits/rejected': '-0.6734', 'mean_token_accuracy': '0.6313', 'rewards/chosen': '-0.01749', 'rewards/rejected': '-0.04055', 'rewards/accuracies': '0.5188', 'rewards/margins': '0.02306', 'logps/chosen': '-449.6', 'logps/rejected': '-375.2', 'epoch': '0.1256'}
{'loss': '0.6946', 'grad_norm': '1.694', 'learning_rate': '4.349e-07', 'entropy': '1.643', 'num_tokens': '7.033e+06', 'logits/chosen': '-0.7043', 'logits/rejected': '-0.6704', 'mean_token_accuracy': '0.6264', 'rewards/chosen': '-0.02841', 'rewards/rejected': '-0.05643', 'rewards/accuracies': '0.5219', 'rewards/margins': '0.02802', 'logps/chosen': '-457', 'logps/rejected': '-357.2', 'epoch': '0.1309'}
{'loss': '0.6806', 'grad_norm': '1.994', 'learning_rate': '4.322e-07', 'entropy': '1.656', 'num_tokens': '7.319e+06', 'logits/chosen': '-0.6575', 'logits/rejected': '-0.6844', 'mean_token_accuracy': '0.625', 'rewards/chosen': '0.00973', 'rewards/rejected': '-0.05573', 'rewards/accuracies': '0.5687', 'rewards/margins': '0.06546', 'logps/chosen': '-442.4', 'logps/rejected': '-407.4', 'epoch': '0.1361'}
{'loss': '0.6956', 'grad_norm': '2.108', 'learning_rate': '4.296e-07', 'entropy': '1.641', 'num_tokens': '7.612e+06', 'logits/chosen': '-0.7102', 'logits/rejected': '-0.7314', 'mean_token_accuracy': '0.6317', 'rewards/chosen': '-0.007037', 'rewards/rejected': '-0.03762', 'rewards/accuracies': '0.5687', 'rewards/margins': '0.03059', 'logps/chosen': '-461.9', 'logps/rejected': '-397.4', 'epoch': '0.1413'}
{'loss': '0.6967', 'grad_norm': '1.721', 'learning_rate': '4.27e-07', 'entropy': '1.706', 'num_tokens': '7.867e+06', 'logits/chosen': '-0.6547', 'logits/rejected': '-0.6523', 'mean_token_accuracy': '0.611', 'rewards/chosen': '-0.0001607', 'rewards/rejected': '-0.02374', 'rewards/accuracies': '0.5188', 'rewards/margins': '0.02358', 'logps/chosen': '-390.7', 'logps/rejected': '-322.5', 'epoch': '0.1466'}
{'loss': '0.6827', 'grad_norm': '1.673', 'learning_rate': '4.244e-07', 'entropy': '1.629', 'num_tokens': '8.156e+06', 'logits/chosen': '-0.7096', 'logits/rejected': '-0.6564', 'mean_token_accuracy': '0.6285', 'rewards/chosen': '-0.004999', 'rewards/rejected': '-0.05684', 'rewards/accuracies': '0.5687', 'rewards/margins': '0.05184', 'logps/chosen': '-426.2', 'logps/rejected': '-366', 'epoch': '0.1518'}
{'loss': '0.706', 'grad_norm': '1.72', 'learning_rate': '4.218e-07', 'entropy': '1.665', 'num_tokens': '8.429e+06', 'logits/chosen': '-0.7448', 'logits/rejected': '-0.7211', 'mean_token_accuracy': '0.6155', 'rewards/chosen': '-0.02215', 'rewards/rejected': '-0.02825', 'rewards/accuracies': '0.4938', 'rewards/margins': '0.006101', 'logps/chosen': '-409.8', 'logps/rejected': '-358', 'epoch': '0.157'}
{'loss': '0.6889', 'grad_norm': '1.903', 'learning_rate': '4.192e-07', 'entropy': '1.631', 'num_tokens': '8.723e+06', 'logits/chosen': '-0.7036', 'logits/rejected': '-0.638', 'mean_token_accuracy': '0.6118', 'rewards/chosen': '-0.01179', 'rewards/rejected': '-0.05073', 'rewards/accuracies': '0.5531', 'rewards/margins': '0.03894', 'logps/chosen': '-444.4', 'logps/rejected': '-365.5', 'epoch': '0.1623'}
{'loss': '0.7002', 'grad_norm': '1.85', 'learning_rate': '4.165e-07', 'entropy': '1.677', 'num_tokens': '9.004e+06', 'logits/chosen': '-0.7397', 'logits/rejected': '-0.7027', 'mean_token_accuracy': '0.6184', 'rewards/chosen': '-0.01121', 'rewards/rejected': '-0.03944', 'rewards/accuracies': '0.4938', 'rewards/margins': '0.02823', 'logps/chosen': '-469.9', 'logps/rejected': '-398.3', 'epoch': '0.1675'}
{'loss': '0.6931', 'grad_norm': '1.841', 'learning_rate': '4.139e-07', 'entropy': '1.606', 'num_tokens': '9.281e+06', 'logits/chosen': '-0.7483', 'logits/rejected': '-0.7539', 'mean_token_accuracy': '0.6346', 'rewards/chosen': '-0.006041', 'rewards/rejected': '-0.03748', 'rewards/accuracies': '0.5281', 'rewards/margins': '0.03144', 'logps/chosen': '-414', 'logps/rejected': '-380.7', 'epoch': '0.1727'}
