[1/4] Environment check
=== System ===
Python: 3.12.3 | packaged by Anaconda, Inc. | (main, May  6 2024, 19:46:43) [GCC 11.2.0]
Platform: Linux-5.15.0-78-generic-x86_64-with-glibc2.35
HF_HOME: /root/autodl-tmp/cache
TRANSFORMERS_CACHE: /root/autodl-tmp/cache/transformers
HF_DATASETS_CACHE: /root/autodl-tmp/cache/datasets

=== Packages ===
torch: 2.8.0+cu128
transformers: 5.5.0
datasets: 4.8.4
trl: 1.0.0
peft: 0.18.1
accelerate: 1.13.0
bitsandbytes: 0.49.2

=== CUDA ===
torch.cuda.is_available(): True
torch.version.cuda: 12.8
bf16_supported: True
device_count: 1
GPU 0: NVIDIA RTX PRO 6000 Blackwell Server Edition | 95.0 GB | cc 12.0
[2/4] SFT warm start
{'loss': '1.755', 'grad_norm': '0.2504', 'learning_rate': '1.991e-05', 'entropy': '2.427', 'num_tokens': '1.406e+05', 'mean_token_accuracy': '0.5991', 'epoch': '0.005234'}
{'loss': '1.533', 'grad_norm': '0.164', 'learning_rate': '6.091e-06', 'entropy': '1.921', 'num_tokens': '1.955e+07', 'mean_token_accuracy': '0.6386', 'epoch': '0.6962'}
{'loss': '1.587', 'grad_norm': '0.1718', 'learning_rate': '5.986e-06', 'entropy': '1.956', 'num_tokens': '1.969e+07', 'mean_token_accuracy': '0.622', 'epoch': '0.7014'}
{'loss': '1.551', 'grad_norm': '0.1541', 'learning_rate': '5.882e-06', 'entropy': '1.922', 'num_tokens': '1.984e+07', 'mean_token_accuracy': '0.6299', 'epoch': '0.7066'}
{'loss': '1.606', 'grad_norm': '0.1824', 'learning_rate': '5.777e-06', 'entropy': '1.949', 'num_tokens': '1.998e+07', 'mean_token_accuracy': '0.6181', 'epoch': '0.7119'}
{'loss': '1.553', 'grad_norm': '0.1835', 'learning_rate': '5.672e-06', 'entropy': '1.943', 'num_tokens': '2.012e+07', 'mean_token_accuracy': '0.6312', 'epoch': '0.7171'}
{'loss': '1.578', 'grad_norm': '0.1556', 'learning_rate': '5.568e-06', 'entropy': '1.913', 'num_tokens': '2.027e+07', 'mean_token_accuracy': '0.625', 'epoch': '0.7223'}
{'loss': '1.518', 'grad_norm': '0.1724', 'learning_rate': '5.463e-06', 'entropy': '1.947', 'num_tokens': '2.041e+07', 'mean_token_accuracy': '0.6316', 'epoch': '0.7276'}
{'loss': '1.576', 'grad_norm': '0.1839', 'learning_rate': '5.358e-06', 'entropy': '1.931', 'num_tokens': '2.056e+07', 'mean_token_accuracy': '0.6211', 'epoch': '0.7328'}
{'loss': '1.585', 'grad_norm': '0.1841', 'learning_rate': '5.254e-06', 'entropy': '1.94', 'num_tokens': '2.069e+07', 'mean_token_accuracy': '0.6305', 'epoch': '0.738'}
{'loss': '1.526', 'grad_norm': '0.2029', 'learning_rate': '5.149e-06', 'entropy': '1.901', 'num_tokens': '2.083e+07', 'mean_token_accuracy': '0.6369', 'epoch': '0.7433'}
{'loss': '1.537', 'grad_norm': '0.1706', 'learning_rate': '5.044e-06', 'entropy': '1.946', 'num_tokens': '2.097e+07', 'mean_token_accuracy': '0.6256', 'epoch': '0.7485'}
{'loss': '1.574', 'grad_norm': '0.1428', 'learning_rate': '4.94e-06', 'entropy': '1.951', 'num_tokens': '2.111e+07', 'mean_token_accuracy': '0.6323', 'epoch': '0.7537'}
{'loss': '1.528', 'grad_norm': '0.1835', 'learning_rate': '4.835e-06', 'entropy': '1.952', 'num_tokens': '2.125e+07', 'mean_token_accuracy': '0.6294', 'epoch': '0.759'}
{'loss': '1.592', 'grad_norm': '0.1543', 'learning_rate': '4.731e-06', 'entropy': '1.925', 'num_tokens': '2.14e+07', 'mean_token_accuracy': '0.6242', 'epoch': '0.7642'}
{'loss': '1.554', 'grad_norm': '0.1785', 'learning_rate': '4.626e-06', 'entropy': '1.942', 'num_tokens': '2.155e+07', 'mean_token_accuracy': '0.6305', 'epoch': '0.7694'}
{'loss': '1.598', 'grad_norm': '0.1795', 'learning_rate': '4.521e-06', 'entropy': '1.952', 'num_tokens': '2.169e+07', 'mean_token_accuracy': '0.625', 'epoch': '0.7747'}
{'loss': '1.55', 'grad_norm': '0.1604', 'learning_rate': '4.417e-06', 'entropy': '1.907', 'num_tokens': '2.183e+07', 'mean_token_accuracy': '0.6318', 'epoch': '0.7799'}
{'loss': '1.606', 'grad_norm': '0.1742', 'learning_rate': '4.312e-06', 'entropy': '1.952', 'num_tokens': '2.198e+07', 'mean_token_accuracy': '0.6241', 'epoch': '0.7851'}
{'loss': '1.545', 'grad_norm': '0.1917', 'learning_rate': '4.207e-06', 'entropy': '1.913', 'num_tokens': '2.213e+07', 'mean_token_accuracy': '0.6352', 'epoch': '0.7904'}
{'loss': '1.57', 'grad_norm': '0.1831', 'learning_rate': '4.103e-06', 'entropy': '1.964', 'num_tokens': '2.227e+07', 'mean_token_accuracy': '0.6227', 'epoch': '0.7956'}
{'loss': '1.59', 'grad_norm': '0.1821', 'learning_rate': '3.998e-06', 'entropy': '1.964', 'num_tokens': '2.242e+07', 'mean_token_accuracy': '0.6206', 'epoch': '0.8008'}
{'loss': '1.589', 'grad_norm': '0.1842', 'learning_rate': '3.893e-06', 'entropy': '1.98', 'num_tokens': '2.257e+07', 'mean_token_accuracy': '0.6229', 'epoch': '0.8061'}
{'loss': '1.552', 'grad_norm': '0.1658', 'learning_rate': '3.789e-06', 'entropy': '1.92', 'num_tokens': '2.271e+07', 'mean_token_accuracy': '0.6308', 'epoch': '0.8113'}
{'loss': '1.54', 'grad_norm': '0.1713', 'learning_rate': '3.684e-06', 'entropy': '1.943', 'num_tokens': '2.286e+07', 'mean_token_accuracy': '0.6337', 'epoch': '0.8165'}
{'loss': '1.558', 'grad_norm': '0.1845', 'learning_rate': '3.579e-06', 'entropy': '1.954', 'num_tokens': '2.3e+07', 'mean_token_accuracy': '0.624', 'epoch': '0.8218'}
{'loss': '1.605', 'grad_norm': '0.2083', 'learning_rate': '3.475e-06', 'entropy': '1.963', 'num_tokens': '2.315e+07', 'mean_token_accuracy': '0.6221', 'epoch': '0.827'}
{'loss': '1.598', 'grad_norm': '0.2022', 'learning_rate': '3.37e-06', 'entropy': '1.953', 'num_tokens': '2.329e+07', 'mean_token_accuracy': '0.6241', 'epoch': '0.8322'}
{'loss': '1.517', 'grad_norm': '0.1742', 'learning_rate': '3.265e-06', 'entropy': '1.912', 'num_tokens': '2.344e+07', 'mean_token_accuracy': '0.6368', 'epoch': '0.8375'}
{'loss': '1.586', 'grad_norm': '0.1992', 'learning_rate': '3.161e-06', 'entropy': '1.959', 'num_tokens': '2.358e+07', 'mean_token_accuracy': '0.6275', 'epoch': '0.8427'}
{'loss': '1.534', 'grad_norm': '0.1901', 'learning_rate': '3.056e-06', 'entropy': '1.893', 'num_tokens': '2.373e+07', 'mean_token_accuracy': '0.633', 'epoch': '0.8479'}
{'loss': '1.584', 'grad_norm': '0.1658', 'learning_rate': '2.951e-06', 'entropy': '1.921', 'num_tokens': '2.388e+07', 'mean_token_accuracy': '0.6239', 'epoch': '0.8532'}
{'loss': '1.608', 'grad_norm': '0.1908', 'learning_rate': '2.847e-06', 'entropy': '1.974', 'num_tokens': '2.403e+07', 'mean_token_accuracy': '0.6219', 'epoch': '0.8584'}
{'loss': '1.625', 'grad_norm': '0.1899', 'learning_rate': '2.742e-06', 'entropy': '2.015', 'num_tokens': '2.418e+07', 'mean_token_accuracy': '0.6153', 'epoch': '0.8636'}
{'loss': '1.505', 'grad_norm': '0.2103', 'learning_rate': '2.637e-06', 'entropy': '1.931', 'num_tokens': '2.432e+07', 'mean_token_accuracy': '0.6373', 'epoch': '0.8689'}
{'loss': '1.564', 'grad_norm': '0.1788', 'learning_rate': '2.533e-06', 'entropy': '1.936', 'num_tokens': '2.448e+07', 'mean_token_accuracy': '0.6298', 'epoch': '0.8741'}
{'loss': '1.608', 'grad_norm': '0.1962', 'learning_rate': '2.428e-06', 'entropy': '1.943', 'num_tokens': '2.463e+07', 'mean_token_accuracy': '0.6291', 'epoch': '0.8794'}
{'loss': '1.595', 'grad_norm': '0.1494', 'learning_rate': '2.323e-06', 'entropy': '1.975', 'num_tokens': '2.476e+07', 'mean_token_accuracy': '0.6179', 'epoch': '0.8846'}
{'loss': '1.516', 'grad_norm': '0.1626', 'learning_rate': '2.219e-06', 'entropy': '1.923', 'num_tokens': '2.491e+07', 'mean_token_accuracy': '0.6393', 'epoch': '0.8898'}
{'loss': '1.593', 'grad_norm': '0.1614', 'learning_rate': '2.114e-06', 'entropy': '1.986', 'num_tokens': '2.507e+07', 'mean_token_accuracy': '0.6247', 'epoch': '0.8951'}
{'loss': '1.539', 'grad_norm': '0.171', 'learning_rate': '2.009e-06', 'entropy': '1.918', 'num_tokens': '2.521e+07', 'mean_token_accuracy': '0.636', 'epoch': '0.9003'}
{'loss': '1.537', 'grad_norm': '0.1896', 'learning_rate': '1.905e-06', 'entropy': '1.911', 'num_tokens': '2.536e+07', 'mean_token_accuracy': '0.6276', 'epoch': '0.9055'}
{'loss': '1.571', 'grad_norm': '0.1517', 'learning_rate': '1.8e-06', 'entropy': '1.914', 'num_tokens': '2.551e+07', 'mean_token_accuracy': '0.6254', 'epoch': '0.9108'}
{'loss': '1.583', 'grad_norm': '0.2002', 'learning_rate': '1.695e-06', 'entropy': '1.978', 'num_tokens': '2.564e+07', 'mean_token_accuracy': '0.6232', 'epoch': '0.916'}
{'loss': '1.544', 'grad_norm': '0.1861', 'learning_rate': '1.591e-06', 'entropy': '1.933', 'num_tokens': '2.579e+07', 'mean_token_accuracy': '0.6253', 'epoch': '0.9212'}
{'loss': '1.621', 'grad_norm': '0.1792', 'learning_rate': '1.486e-06', 'entropy': '1.978', 'num_tokens': '2.593e+07', 'mean_token_accuracy': '0.6198', 'epoch': '0.9265'}
{'loss': '1.553', 'grad_norm': '0.2049', 'learning_rate': '1.381e-06', 'entropy': '1.953', 'num_tokens': '2.607e+07', 'mean_token_accuracy': '0.6302', 'epoch': '0.9317'}
{'loss': '1.531', 'grad_norm': '0.1918', 'learning_rate': '1.277e-06', 'entropy': '1.928', 'num_tokens': '2.622e+07', 'mean_token_accuracy': '0.6323', 'epoch': '0.9369'}
{'loss': '1.538', 'grad_norm': '0.1673', 'learning_rate': '1.172e-06', 'entropy': '1.925', 'num_tokens': '2.637e+07', 'mean_token_accuracy': '0.6275', 'epoch': '0.9422'}
{'loss': '1.641', 'grad_norm': '0.2307', 'learning_rate': '1.068e-06', 'entropy': '1.996', 'num_tokens': '2.651e+07', 'mean_token_accuracy': '0.6149', 'epoch': '0.9474'}
{'loss': '1.637', 'grad_norm': '0.1954', 'learning_rate': '9.628e-07', 'entropy': '1.988', 'num_tokens': '2.666e+07', 'mean_token_accuracy': '0.6164', 'epoch': '0.9526'}
{'loss': '1.601', 'grad_norm': '0.1719', 'learning_rate': '8.582e-07', 'entropy': '1.944', 'num_tokens': '2.679e+07', 'mean_token_accuracy': '0.622', 'epoch': '0.9579'}
{'loss': '1.56', 'grad_norm': '0.1743', 'learning_rate': '7.535e-07', 'entropy': '2', 'num_tokens': '2.693e+07', 'mean_token_accuracy': '0.6267', 'epoch': '0.9631'}
{'loss': '1.522', 'grad_norm': '0.1751', 'learning_rate': '6.489e-07', 'entropy': '1.932', 'num_tokens': '2.708e+07', 'mean_token_accuracy': '0.6305', 'epoch': '0.9683'}
{'loss': '1.53', 'grad_norm': '0.1504', 'learning_rate': '5.442e-07', 'entropy': '1.91', 'num_tokens': '2.724e+07', 'mean_token_accuracy': '0.6371', 'epoch': '0.9736'}
{'loss': '1.535', 'grad_norm': '0.2095', 'learning_rate': '4.396e-07', 'entropy': '1.921', 'num_tokens': '2.74e+07', 'mean_token_accuracy': '0.6357', 'epoch': '0.9788'}
{'loss': '1.534', 'grad_norm': '0.1627', 'learning_rate': '3.349e-07', 'entropy': '1.945', 'num_tokens': '2.755e+07', 'mean_token_accuracy': '0.6307', 'epoch': '0.984'}
{'loss': '1.589', 'grad_norm': '0.1739', 'learning_rate': '2.302e-07', 'entropy': '1.957', 'num_tokens': '2.77e+07', 'mean_token_accuracy': '0.6236', 'epoch': '0.9893'}
{'loss': '1.544', 'grad_norm': '0.174', 'learning_rate': '1.256e-07', 'entropy': '1.943', 'num_tokens': '2.784e+07', 'mean_token_accuracy': '0.6285', 'epoch': '0.9945'}
{'loss': '1.573', 'grad_norm': '0.1724', 'learning_rate': '2.093e-08', 'entropy': '1.959', 'num_tokens': '2.798e+07', 'mean_token_accuracy': '0.6281', 'epoch': '0.9997'}
{'train_runtime': '1800', 'train_samples_per_second': '33.97', 'train_steps_per_second': '1.062', 'train_loss': '1.583', 'entropy': '1.89', 'num_tokens': '2.799e+07', 'mean_token_accuracy': '0.6539', 'epoch': '1'}
[3/4] DPO baseline
{'loss': '0.704', 'grad_norm': '2.118', 'learning_rate': '4.976e-07', 'entropy': '1.635', 'num_tokens': '2.666e+05', 'logits/chosen': '-0.7833', 'logits/rejected': '-0.7567', 'mean_token_accuracy': '0.6237', 'rewards/chosen': '0.01048', 'rewards/rejected': '0.007102', 'rewards/accuracies': '0.4219', 'rewards/margins': '0.003376', 'logps/chosen': '-449.2', 'logps/rejected': '-374.9', 'epoch': '0.005234'}
{'loss': '0.7092', 'grad_norm': '1.564', 'learning_rate': '4.95e-07', 'entropy': '1.638', 'num_tokens': '5.636e+05', 'logits/chosen': '-0.7352', 'logits/rejected': '-0.7061', 'mean_token_accuracy': '0.6246', 'rewards/chosen': '-0.005509', 'rewards/rejected': '-0.005774', 'rewards/accuracies': '0.4906', 'rewards/margins': '0.000265', 'logps/chosen': '-468', 'logps/rejected': '-400', 'epoch': '0.01047'}
{'loss': '0.6972', 'grad_norm': '1.763', 'learning_rate': '4.924e-07', 'entropy': '1.62', 'num_tokens': '8.512e+05', 'logits/chosen': '-0.7291', 'logits/rejected': '-0.6817', 'mean_token_accuracy': '0.6285', 'rewards/chosen': '0.01993', 'rewards/rejected': '-0.00179', 'rewards/accuracies': '0.5', 'rewards/margins': '0.02172', 'logps/chosen': '-464.9', 'logps/rejected': '-408.1', 'epoch': '0.0157'}
{'loss': '0.7061', 'grad_norm': '1.695', 'learning_rate': '4.898e-07', 'entropy': '1.635', 'num_tokens': '1.117e+06', 'logits/chosen': '-0.7225', 'logits/rejected': '-0.7365', 'mean_token_accuracy': '0.6236', 'rewards/chosen': '0.0102', 'rewards/rejected': '0.008531', 'rewards/accuracies': '0.4469', 'rewards/margins': '0.001667', 'logps/chosen': '-415.8', 'logps/rejected': '-345.2', 'epoch': '0.02094'}
{'loss': '0.7037', 'grad_norm': '1.585', 'learning_rate': '4.872e-07', 'entropy': '1.62', 'num_tokens': '1.393e+06', 'logits/chosen': '-0.7998', 'logits/rejected': '-0.7729', 'mean_token_accuracy': '0.6248', 'rewards/chosen': '-0.005061', 'rewards/rejected': '-0.01296', 'rewards/accuracies': '0.5031', 'rewards/margins': '0.007896', 'logps/chosen': '-420.8', 'logps/rejected': '-367.1', 'epoch': '0.02617'}
{'loss': '0.7278', 'grad_norm': '1.809', 'learning_rate': '4.846e-07', 'entropy': '1.684', 'num_tokens': '1.665e+06', 'logits/chosen': '-0.7174', 'logits/rejected': '-0.7373', 'mean_token_accuracy': '0.6162', 'rewards/chosen': '-0.02704', 'rewards/rejected': '0.01287', 'rewards/accuracies': '0.4688', 'rewards/margins': '-0.03992', 'logps/chosen': '-449.4', 'logps/rejected': '-389.7', 'epoch': '0.03141'}
{'loss': '0.7156', 'grad_norm': '2.019', 'learning_rate': '4.819e-07', 'entropy': '1.652', 'num_tokens': '1.944e+06', 'logits/chosen': '-0.7209', 'logits/rejected': '-0.7334', 'mean_token_accuracy': '0.6357', 'rewards/chosen': '-0.004111', 'rewards/rejected': '0.006451', 'rewards/accuracies': '0.4969', 'rewards/margins': '-0.01056', 'logps/chosen': '-429.9', 'logps/rejected': '-395.9', 'epoch': '0.03664'}
{'loss': '0.6897', 'grad_norm': '1.343', 'learning_rate': '4.793e-07', 'entropy': '1.64', 'num_tokens': '2.222e+06', 'logits/chosen': '-0.7014', 'logits/rejected': '-0.6422', 'mean_token_accuracy': '0.6254', 'rewards/chosen': '-0.002569', 'rewards/rejected': '-0.04108', 'rewards/accuracies': '0.5437', 'rewards/margins': '0.03851', 'logps/chosen': '-408.7', 'logps/rejected': '-358', 'epoch': '0.04187'}
{'loss': '0.7076', 'grad_norm': '1.608', 'learning_rate': '4.767e-07', 'entropy': '1.664', 'num_tokens': '2.498e+06', 'logits/chosen': '-0.7008', 'logits/rejected': '-0.7319', 'mean_token_accuracy': '0.6243', 'rewards/chosen': '-0.01578', 'rewards/rejected': '-0.01258', 'rewards/accuracies': '0.4875', 'rewards/margins': '-0.003199', 'logps/chosen': '-431.8', 'logps/rejected': '-349.4', 'epoch': '0.04711'}
{'loss': '0.6827', 'grad_norm': '1.421', 'learning_rate': '4.741e-07', 'entropy': '1.642', 'num_tokens': '2.77e+06', 'logits/chosen': '-0.7891', 'logits/rejected': '-0.7478', 'mean_token_accuracy': '0.6296', 'rewards/chosen': '0.0134', 'rewards/rejected': '-0.03442', 'rewards/accuracies': '0.55', 'rewards/margins': '0.04782', 'logps/chosen': '-426.6', 'logps/rejected': '-371', 'epoch': '0.05234'}
{'loss': '0.6975', 'grad_norm': '1.534', 'learning_rate': '4.715e-07', 'entropy': '1.658', 'num_tokens': '3.041e+06', 'logits/chosen': '-0.7194', 'logits/rejected': '-0.6835', 'mean_token_accuracy': '0.6244', 'rewards/chosen': '-0.001687', 'rewards/rejected': '-0.02273', 'rewards/accuracies': '0.4969', 'rewards/margins': '0.02105', 'logps/chosen': '-430.5', 'logps/rejected': '-387.8', 'epoch': '0.05758'}
{'loss': '0.6928', 'grad_norm': '1.442', 'learning_rate': '4.689e-07', 'entropy': '1.674', 'num_tokens': '3.313e+06', 'logits/chosen': '-0.7285', 'logits/rejected': '-0.7224', 'mean_token_accuracy': '0.6202', 'rewards/chosen': '0.01437', 'rewards/rejected': '-0.01049', 'rewards/accuracies': '0.5', 'rewards/margins': '0.02486', 'logps/chosen': '-435', 'logps/rejected': '-385.2', 'epoch': '0.06281'}
{'loss': '0.7069', 'grad_norm': '1.756', 'learning_rate': '4.662e-07', 'entropy': '1.642', 'num_tokens': '3.602e+06', 'logits/chosen': '-0.7027', 'logits/rejected': '-0.6929', 'mean_token_accuracy': '0.6153', 'rewards/chosen': '-0.01286', 'rewards/rejected': '-0.0188', 'rewards/accuracies': '0.4813', 'rewards/margins': '0.005943', 'logps/chosen': '-449.5', 'logps/rejected': '-376.2', 'epoch': '0.06805'}
{'loss': '0.693', 'grad_norm': '1.41', 'learning_rate': '4.636e-07', 'entropy': '1.638', 'num_tokens': '3.868e+06', 'logits/chosen': '-0.7926', 'logits/rejected': '-0.7902', 'mean_token_accuracy': '0.6207', 'rewards/chosen': '0.003082', 'rewards/rejected': '-0.03065', 'rewards/accuracies': '0.5125', 'rewards/margins': '0.03373', 'logps/chosen': '-446.2', 'logps/rejected': '-356.4', 'epoch': '0.07328'}
{'loss': '0.6885', 'grad_norm': '1.34', 'learning_rate': '4.61e-07', 'entropy': '1.616', 'num_tokens': '4.164e+06', 'logits/chosen': '-0.7483', 'logits/rejected': '-0.7394', 'mean_token_accuracy': '0.6284', 'rewards/chosen': '0.00269', 'rewards/rejected': '-0.03996', 'rewards/accuracies': '0.5062', 'rewards/margins': '0.04265', 'logps/chosen': '-432.5', 'logps/rejected': '-377.1', 'epoch': '0.07851'}
{'loss': '0.6941', 'grad_norm': '1.681', 'learning_rate': '4.584e-07', 'entropy': 'nan', 'num_tokens': '4.46e+06', 'logits/chosen': '-0.8134', 'logits/rejected': '-0.7727', 'mean_token_accuracy': '0.6239', 'rewards/chosen': '-0.0009677', 'rewards/rejected': '-0.02724', 'rewards/accuracies': '0.5', 'rewards/margins': '0.02627', 'logps/chosen': '-438.3', 'logps/rejected': '-408.3', 'epoch': '0.08375'}
{'loss': '0.7082', 'grad_norm': '1.525', 'learning_rate': '4.558e-07', 'entropy': '1.663', 'num_tokens': '4.745e+06', 'logits/chosen': '-0.7501', 'logits/rejected': '-0.7639', 'mean_token_accuracy': '0.6217', 'rewards/chosen': '-0.01912', 'rewards/rejected': '-0.01885', 'rewards/accuracies': '0.4719', 'rewards/margins': '-0.0002733', 'logps/chosen': '-453.2', 'logps/rejected': '-379.9', 'epoch': '0.08898'}
{'loss': '0.6822', 'grad_norm': '1.411', 'learning_rate': '4.532e-07', 'entropy': '1.606', 'num_tokens': '5.039e+06', 'logits/chosen': '-0.7003', 'logits/rejected': '-0.7371', 'mean_token_accuracy': '0.6246', 'rewards/chosen': '0.01188', 'rewards/rejected': '-0.03716', 'rewards/accuracies': '0.5563', 'rewards/margins': '0.04904', 'logps/chosen': '-437.4', 'logps/rejected': '-362.2', 'epoch': '0.09422'}
{'loss': '0.6943', 'grad_norm': '1.742', 'learning_rate': '4.505e-07', 'entropy': '1.646', 'num_tokens': '5.333e+06', 'logits/chosen': '-0.7839', 'logits/rejected': '-0.7426', 'mean_token_accuracy': '0.6284', 'rewards/chosen': '0.0178', 'rewards/rejected': '-0.01957', 'rewards/accuracies': '0.5281', 'rewards/margins': '0.03737', 'logps/chosen': '-475.7', 'logps/rejected': '-433.2', 'epoch': '0.09945'}
{'loss': '0.7016', 'grad_norm': '1.878', 'learning_rate': '4.479e-07', 'entropy': 'nan', 'num_tokens': '5.611e+06', 'logits/chosen': '-0.8104', 'logits/rejected': '-0.8159', 'mean_token_accuracy': '0.6235', 'rewards/chosen': '0.001657', 'rewards/rejected': '-0.0119', 'rewards/accuracies': '0.5031', 'rewards/margins': '0.01355', 'logps/chosen': '-433.4', 'logps/rejected': '-342.3', 'epoch': '0.1047'}
{'loss': '0.6786', 'grad_norm': '1.623', 'learning_rate': '4.453e-07', 'entropy': '1.666', 'num_tokens': '5.893e+06', 'logits/chosen': '-0.7423', 'logits/rejected': '-0.6927', 'mean_token_accuracy': '0.6155', 'rewards/chosen': '0.01732', 'rewards/rejected': '-0.04938', 'rewards/accuracies': '0.5687', 'rewards/margins': '0.0667', 'logps/chosen': '-446.5', 'logps/rejected': '-369.8', 'epoch': '0.1099'}
{'loss': '0.6822', 'grad_norm': '1.509', 'learning_rate': '4.427e-07', 'entropy': '1.677', 'num_tokens': '6.172e+06', 'logits/chosen': '-0.8341', 'logits/rejected': '-0.7818', 'mean_token_accuracy': '0.6149', 'rewards/chosen': '-0.005177', 'rewards/rejected': '-0.05862', 'rewards/accuracies': '0.5375', 'rewards/margins': '0.05344', 'logps/chosen': '-420.5', 'logps/rejected': '-382.5', 'epoch': '0.1152'}
{'loss': '0.7032', 'grad_norm': '1.705', 'learning_rate': '4.401e-07', 'entropy': '1.623', 'num_tokens': '6.453e+06', 'logits/chosen': '-0.7526', 'logits/rejected': '-0.7384', 'mean_token_accuracy': '0.6211', 'rewards/chosen': '-0.001542', 'rewards/rejected': '-0.02084', 'rewards/accuracies': '0.4938', 'rewards/margins': '0.0193', 'logps/chosen': '-452.4', 'logps/rejected': '-371.3', 'epoch': '0.1204'}
{'loss': '0.6711', 'grad_norm': '1.368', 'learning_rate': '4.375e-07', 'entropy': '1.593', 'num_tokens': '6.748e+06', 'logits/chosen': '-0.7178', 'logits/rejected': '-0.6893', 'mean_token_accuracy': '0.6319', 'rewards/chosen': '-0.01236', 'rewards/rejected': '-0.08707', 'rewards/accuracies': '0.5563', 'rewards/margins': '0.07471', 'logps/chosen': '-448.6', 'logps/rejected': '-374.6', 'epoch': '0.1256'}
{'loss': '0.7043', 'grad_norm': '1.746', 'learning_rate': '4.349e-07', 'entropy': '1.64', 'num_tokens': '7.033e+06', 'logits/chosen': '-0.7124', 'logits/rejected': '-0.682', 'mean_token_accuracy': '0.6259', 'rewards/chosen': '-0.03254', 'rewards/rejected': '-0.04677', 'rewards/accuracies': '0.4844', 'rewards/margins': '0.01422', 'logps/chosen': '-456.5', 'logps/rejected': '-356.7', 'epoch': '0.1309'}
{'loss': '0.6903', 'grad_norm': '1.625', 'learning_rate': '4.322e-07', 'entropy': '1.652', 'num_tokens': '7.319e+06', 'logits/chosen': '-0.6683', 'logits/rejected': '-0.6986', 'mean_token_accuracy': '0.6248', 'rewards/chosen': '-0.002349', 'rewards/rejected': '-0.04061', 'rewards/accuracies': '0.55', 'rewards/margins': '0.03826', 'logps/chosen': '-441.5', 'logps/rejected': '-406.7', 'epoch': '0.1361'}
{'loss': '0.7019', 'grad_norm': '1.611', 'learning_rate': '4.296e-07', 'entropy': '1.639', 'num_tokens': '7.612e+06', 'logits/chosen': '-0.7281', 'logits/rejected': '-0.7431', 'mean_token_accuracy': '0.6343', 'rewards/chosen': '-0.009038', 'rewards/rejected': '-0.03293', 'rewards/accuracies': '0.5437', 'rewards/margins': '0.0239', 'logps/chosen': '-461', 'logps/rejected': '-396.7', 'epoch': '0.1413'}
{'loss': '0.686', 'grad_norm': '1.593', 'learning_rate': '4.27e-07', 'entropy': '1.703', 'num_tokens': '7.867e+06', 'logits/chosen': '-0.6726', 'logits/rejected': '-0.6707', 'mean_token_accuracy': '0.6135', 'rewards/chosen': '-0.02351', 'rewards/rejected': '-0.06042', 'rewards/accuracies': '0.5031', 'rewards/margins': '0.03691', 'logps/chosen': '-389.9', 'logps/rejected': '-322.3', 'epoch': '0.1466'}
{'loss': '0.6812', 'grad_norm': '1.682', 'learning_rate': '4.244e-07', 'entropy': '1.624', 'num_tokens': '8.156e+06', 'logits/chosen': '-0.7267', 'logits/rejected': '-0.6739', 'mean_token_accuracy': '0.6278', 'rewards/chosen': '-0.01795', 'rewards/rejected': '-0.07349', 'rewards/accuracies': '0.5469', 'rewards/margins': '0.05554', 'logps/chosen': '-425.5', 'logps/rejected': '-365.4', 'epoch': '0.1518'}
{'loss': '0.6774', 'grad_norm': '1.616', 'learning_rate': '4.218e-07', 'entropy': '1.663', 'num_tokens': '8.429e+06', 'logits/chosen': '-0.7575', 'logits/rejected': '-0.7277', 'mean_token_accuracy': '0.6176', 'rewards/chosen': '-0.002516', 'rewards/rejected': '-0.06364', 'rewards/accuracies': '0.5437', 'rewards/margins': '0.06113', 'logps/chosen': '-408.8', 'logps/rejected': '-357.5', 'epoch': '0.157'}
{'loss': '0.7036', 'grad_norm': '1.454', 'learning_rate': '4.192e-07', 'entropy': '1.629', 'num_tokens': '8.723e+06', 'logits/chosen': '-0.7119', 'logits/rejected': '-0.6486', 'mean_token_accuracy': '0.6149', 'rewards/chosen': '-0.01036', 'rewards/rejected': '-0.02747', 'rewards/accuracies': '0.5125', 'rewards/margins': '0.01711', 'logps/chosen': '-443.4', 'logps/rejected': '-364.7', 'epoch': '0.1623'}
{'loss': '0.7011', 'grad_norm': '1.598', 'learning_rate': '4.165e-07', 'entropy': '1.675', 'num_tokens': '9.004e+06', 'logits/chosen': '-0.7415', 'logits/rejected': '-0.71', 'mean_token_accuracy': '0.6188', 'rewards/chosen': '-0.0658', 'rewards/rejected': '-0.08965', 'rewards/accuracies': '0.5062', 'rewards/margins': '0.02385', 'logps/chosen': '-469.3', 'logps/rejected': '-397.7', 'epoch': '0.1675'}
{'loss': '0.6794', 'grad_norm': '1.424', 'learning_rate': '4.139e-07', 'entropy': '1.604', 'num_tokens': '9.281e+06', 'logits/chosen': '-0.7618', 'logits/rejected': '-0.7624', 'mean_token_accuracy': '0.6347', 'rewards/chosen': '-0.006188', 'rewards/rejected': '-0.06539', 'rewards/accuracies': '0.5625', 'rewards/margins': '0.0592', 'logps/chosen': '-413.3', 'logps/rejected': '-380.1', 'epoch': '0.1727'}
